avatar	movie	Avatar	2009	162	0	Sci-Fi|Action|Adventure	PG-13	Star	3	4	tense|gentle|slow-burn|rewatchable	0	en	/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg	19995	In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but
the-misfit-of-demon-king-academy	series	The Misfit of Demon King Academy	2020	24	2	Animation|Action|Adventure|Sci-Fi|Fantasy|Anime	TV-14	Hulu on Disney+	4	4	tense|anime|gentle|rewatchable	0	ja	/xBNR7V4s5b0qQfRCiyEvIC5PS6v.jpg	97617	Anos Voldigord was a tyrannical Demon King that eradicated humans, spirits, and even the gods, but b
avatar-the-way-of-water	movie	Avatar: The Way of Water	2022	192	0	Action|Adventure|Sci-Fi	PG-13	Star	3	3	tense|tearjerker|emotional|slow-burn|rewatchable	0	en	/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg	76600	Set more than a decade after the events of the first film, learn the story of the Sully family (Jake
pirates-of-the-caribbean-dead-man-s-chest	movie	Pirates of the Caribbean: Dead Man's Chest	2006	151	0	Adventure|Fantasy|Action	PG-13	Disney	4	4	tense|slow-burn	0	en	/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg	58	Captain Jack Sparrow’s got a blood debt to pay: he owes his soul to the legendary Davy Jones, ghastl
yu-gi-oh-gx	series	Yu-Gi-Oh! GX	2004	21	1	Animation|Comedy|Action|Adventure|Sci-Fi|Fantasy|Family|Anime	TV-Y	Hulu on Disney+	3	4	comedic|tense|gentle|anime|rewatchable	1	ja	/dw9mYcs23tn3gxu2gbsYAfpX2Ye.jpg	12536	Ten years after the Ceremonial Battle, a teenage boy named Judai Yuuki (Jaden Yuki) heads off in ord
bridge-to-terabithia	movie	Bridge to Terabithia	2007	95	0	Adventure|Drama|Family	PG	Disney	2	5	emotional|gentle|comfort-watch	1	en	/ieIoNyJvtwQ6joyG6npTKxnCtGH.jpg	1265	Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newc
the-irregular-at-magic-high-school	series	The Irregular at Magic High School	2014	24	3	Animation|Action|Adventure|Sci-Fi|Fantasy|Anime	TV-14	Hulu on Disney+	3	5	tense|emotional|anime|gentle|rewatchable	0	ja	/4mJpMjdghHo4LfvmP1q1mubkEvl.jpg	60833	Siblings Tatsuya and Miyuki enroll at Magic High School, where Miyuki's honors status comes between
true-blood	series	True Blood	2008	60	7	Sci-Fi|Fantasy|Drama|Mystery	TV-MA	Hulu on Disney+	1	5	emotional|cerebral|slow-burn|gentle|comfort-watch|rewatchable	0	en	/ktEp6fzL4xzCWsSVtrcH8JaQNQy.jpg	10545	Thanks to a Japanese scientist's invention of synthetic blood, vampires have progressed overnight fr
sleepy-hollow	series	Sleepy Hollow	2013	45	4	Drama|Mystery|Sci-Fi|Fantasy	TV-14	Hulu on Disney+	2	4	emotional|cerebral|slow-burn|gentle|comfort-watch	0	en	/2RHj62XneYMCRPAyQrEIrKVij12.jpg	50825	Ichabod Crane is resurrected and pulled two and a half centuries through time to unravel a mystery t
death-note	series	Death Note	2006	22	1	Animation|Mystery|Sci-Fi|Fantasy|Anime	TV-14	Hulu on Disney+	4	2	cerebral|slow-burn|grim|bleak|anime	0	ja	/tCZFfYTIwrR7n94J6G14Y4hAFU6.jpg	13916	Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that cha
welcome-to-demon-school-iruma-kun	series	Welcome to Demon School! Iruma-kun	2019	25	4	Animation|Comedy|Sci-Fi|Fantasy|Anime	TV-14	Hulu on Disney+	3	4	comedic|gentle|rewatchable|anime	0	ja	/gKz8wiKsbgefAkxjpBCmJPnnXJE.jpg	91801	Fourteen-year-old Iruma Suzuki has just been abandoned and sold to a demon by his irresponsible pare
black-butler	series	Black Butler	2008	24	5	Animation|Comedy|Drama|Mystery|Sci-Fi|Fantasy|Anime	TV-MA	Hulu on Disney+	3	4	comedic|emotional|cerebral|slow-burn|gentle|anime	0	ja	/iXGs130TRoUplHf0o86zp9MqAYc.jpg	50712	In Victorian London, 12-year-old business magnate Ciel Phantomhive thwarts dangers to the queen as h
spider-man	movie	Spider-Man	2002	121	0	Action|Sci-Fi	PG-13	Marvel	4	3	tense|tearjerker|emotional	0	en	/or6XJBVpcEbIkma0V9zshnbEtx4.jpg	557	After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school studen
dinosaurs	series	Dinosaurs	1991	23	4	Sci-Fi|Fantasy|Comedy|Family	TV-G	Disney	3	5	comedic|gentle|witty|rewatchable	1	en	/rcD2grjO6xAerWLkSgpmGkGhnTH.jpg	3763	Dinosaurs follows the life of a family of dinosaurs, living in a modern world. They have TV's, fridg
captain-america-brave-new-world	movie	Captain America: Brave New World	2025	119	0	Action|Thriller|Sci-Fi	PG-13	Marvel	5	3	tense|nail-biting	0	en	/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg	822119	After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an
spider-man-homecoming	movie	Spider-Man: Homecoming	2017	133	0	Action|Adventure|Sci-Fi	PG-13	Marvel	4	4	tense|nostalgic	0	en	/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg	315635	Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony S
avengers-age-of-ultron	movie	Avengers: Age of Ultron	2015	141	0	Action|Adventure|Sci-Fi	PG-13	Marvel	4	3	tense|cerebral	0	en	/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg	99861	When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mighti
dragon-ball-daima	series	Dragon Ball DAIMA	2024	25	1	Animation|Action|Adventure|Comedy|Sci-Fi|Fantasy|Anime	TV-14	Hulu on Disney+	4	4	tense|comedic|anime|gentle|rewatchable	0	ja	/lMULbSFZNXUC87MqOZQ4SSV9DXI.jpg	236994	Mysteriously transformed into mini versions of themselves, Goku and his friends travel to the Demon
coraline	movie	Coraline	2009	100	0	Animation|Family|Fantasy|Horror	PG	Hulu on Disney+	1	5	tense|grim|rewatchable	1	en	/4jeFXQYytChdZYE9JYO7Un87IlW.jpg	14836	Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden doo
